epoch,month,error
1,10,6.792772
1,9,3.2742898
1,9,6.400713
1,10,4.0422654
1,9,5.7332654
1,11,4.11359
1,9,4.8066316
1,9,5.7836065
1,10,1.8184532
1,10,4.231155
1,11,5.141612
1,9,2.2318892
1,10,4.9267607
1,10,2.4641502
1,11,5.3326287
1,9,2.6127942
1,9,5.0713105
1,11,0.9776245
1,11,6.060457
1,10,1.6956226
1,10,2.966121
1,10,5.4687805
1,11,0.5120844
1,11,0.86019224
1,11,5.52065
1,11,5.936882
1,10,2.0673375
1,9,2.6838927
1,9,2.9132273
1,10,1.7636139
1,10,1.2141072
1,11,4.2571216
1,10,1.3770201
1,10,2.7742646
1,11,5.6648703
1,9,1.90324
1,10,0.86043537
1,10,1.54145
1,10,3.387333
1,11,3.3088462
1,11,2.4022548
1,11,6.047403
1,10,3.4545898
1,9,2.3750792
1,9,1.3796626
1,9,1.6750176
1,9,5.774343
1,9,4.767917
1,10,2.2896292
1,9,0.17738402
1,9,0.3832009
1,10,4.5362926
1,10,3.1897087
1,9,2.379837
1,10,0.18619664
1,9,3.8229492
1,11,1.6858864
1,11,2.687855
1,10,6.1104054
1,10,1.8699038
1,10,3.905959
1,11,3.4421897
1,11,3.4499297
1,10,4.97661
1,9,6.453901
1,9,4.222735
1,9,3.0546317
1,9,6.4402666
1,5,2.1645908
1,5,1.2195238
1,4,1.5791894
1,5,12.604916
1,4,12.232828
1,5,14.168656
1,4,14.66166
1,11,8.389031
1,4,14.88731
1,4,13.634743
1,11,15.349664
1,4,7.8171654
1,4,11.790229
1,11,14.391877
1,5,6.1005945
1,4,14.210119
1,5,17.936293
1,5,7.7729173
1,4,15.752298
1,5,11.506291
1,5,14.652459
1,4,12.816773
1,11,5.5609174
1,5,11.941294
1,5,14.811315
1,5,11.234618
1,5,9.776842
1,4,13.378006
1,11,5.7721024
1,11,14.51543
1,4,12.012563
1,11,6.2009068
1,11,5.7780156
1,5,20.55529
1,5,12.04905
1,4,13.834147
1,4,16.29053
1,5,16.435703
1,4,17.810493
1,11,10.638113
1,4,13.833738
1,4,15.155451
1,4,12.70476
1,4,14.5086975
1,11,11.913456
1,5,13.944652
1,5,9.061407
1,4,10.976067
1,4,13.714513
1,11,11.999683
1,5,15.933102
1,5,4.957459
1,5,10.089697
1,4,8.99827
1,11,11.766233
1,5,13.241845
1,5,12.595582
1,5,12.334325
1,4,12.261012
1,5,15.68929
1,5,3.2903755
1,4,6.795306
1,4,2.476444
1,4,4.681236
1,11,5.370503
1,11,5.1924663
1,4,2.7373738
1,11,6.516894
1,5,6.0380087
1,11,5.394517
1,4,6.041718
1,8,5.084554
1,8,6.1571574
1,7,7.656132
1,8,7.1843567
1,6,5.3923616
