epoch,month,error
1,4,7.76231
1,4,9.534588
1,5,9.367933
1,4,9.822228
1,5,14.049186
1,5,13.857465
1,4,6.5633783
1,11,9.931158
1,9,13.473904
1,9,9.282738
1,9,12.502635
1,10,8.587663
1,10,12.949247
1,10,11.51439
1,11,11.090117
1,10,17.03046
1,7,16.770445
1,6,15.0498
1,8,21.798878
1,6,12.002944
1,6,13.586944
1,8,21.350698
1,6,16.077478
1,7,21.880379
1,8,11.327462
1,7,20.246595
1,8,19.12626
1,6,16.926414
1,6,15.1907215
1,8,13.751551
1,6,14.942896
1,7,17.603287
1,6,13.49381
1,8,18.280155
1,7,10.320223
1,6,17.739153
1,7,16.289427
1,6,11.7588005
1,6,19.424738
1,7,19.17134
1,6,18.195656
1,8,17.990402
1,7,14.101945
1,6,19.528894
1,6,18.018627
1,6,13.4134245
1,8,19.974428
1,8,17.414349
1,8,15.525601
1,7,18.872925
1,6,10.020954
1,8,15.61292
1,12,4.6434245
1,1,1.5307643
1,2,1.5144212
1,2,2.847329
1,2,3.329811
1,1,4.899177
1,2,4.0567436
1,1,0.34862816
1,2,1.3451592
1,12,0.7018547
1,12,5.999648
1,12,6.7287903
1,1,4.8291903
1,12,0.09665167
1,2,4.6593375
1,1,2.8405757
1,1,4.3565907
1,2,3.8115287
1,12,1.5192548
1,2,0.5577855
1,1,0.14578104
1,2,2.5701895
1,2,2.8455062
1,1,2.175458
1,1,6.092107
1,2,5.193093
1,12,6.2420416
1,1,5.014771
1,1,5.895602
1,1,5.868628
1,1,4.7241435
1,12,6.0882635
1,1,1.7644197
1,1,3.5375056
1,2,4.5353684
1,2,4.3612103
1,1,4.4507384
1,1,0.09650779
1,2,5.689275
1,12,6.058211
1,12,1.6080196
1,1,4.3090386
1,2,4.7938676
1,1,2.827566
1,12,1.8896309
1,12,1.2412207
1,2,2.6851435
1,1,0.8001256
1,1,3.9027557
1,12,6.8748813
1,12,1.4429713
1,12,1.5372494
1,12,0.9656007
1,12,4.0640244
1,1,3.6813254
1,12,3.671967
1,1,3.9517262
1,2,4.0500503
1,12,3.405355
1,12,5.310852
1,2,5.145714
1,2,3.6272163
1,2,1.0234737
1,1,2.3610382
1,6,12.3630705
1,8,20.06799
1,6,14.811218
1,8,19.386164
1,6,16.027891
1,7,21.609865
1,8,14.140504
1,6,18.900711
1,8,17.655344
1,8,16.382893
1,8,20.106503
1,8,21.671879
1,8,17.116331
1,6,13.022409
1,4,7.8990335
1,5,13.135861
1,4,9.668426
1,11,6.9382763
1,4,5.767873
1,11,7.563009
1,5,12.734616
1,5,11.185395
1,5,8.451101
1,5,14.141209
1,5,14.200188
1,5,12.233244
1,4,6.900105
1,11,5.166953
1,10,10.062286
1,10,11.533239
1,10,5.480831
1,10,5.9147453
1,10,11.767046
1,11,7.6180673
1,9,12.346126
1,9,6.9985666
1,11,4.4069495
1,10,8.412604
1,11,3.9904745
1,10,5.390375
1,9,13.697168
1,11,8.354199
1,9,15.944971
1,10,13.128649
1,10,10.544283
1,10,12.945675
1,10,13.50198
1,11,4.6731267
1,9,12.371208
1,9,11.237427
1,11,7.768159
1,9,13.804139
1,10,10.082347
1,9,17.601526
1,9,12.415916
1,10,12.69912
1,11,8.157094
1,10,10.286074
1,11,6.3976755
1,10,10.547742
1,11,2.566578
1,10,10.931264
1,9,17.822023
1,10,13.195239
1,9,16.629742
1,10,11.716187
1,10,6.766097
1,9,13.500715
1,9,11.446338
1,10,11.76787
1,10,14.068429
1,9,9.745304
1,4,6.6854606
1,5,9.740236
1,4,5.5609207
1,4,7.0109267
1,11,3.965931
1,5,3.4566283
1,11,6.4357657
1,5,11.185127
1,4,8.947533
1,5,8.699776
1,11,5.0085125
1,5,7.6956086
1,11,2.0887356
1,5,9.085647
1,4,7.5807033
1,11,5.3215046
1,11,4.8365817
1,11,4.2283883
1,11,4.0742826
1,5,11.027764
1,5,9.601714
1,5,9.368499
1,4,9.888595
1,4,6.0045075
1,11,4.3786144
1,4,6.5118594
1,11,5.962567
1,11,5.2103662
1,11,5.2028713
1,5,8.837204
1,4,8.586168
1,11,5.37354
1,5,12.57304
1,5,12.339343
1,4,7.8295164
1,4,9.690762
1,5,9.588991
1,5,12.006519
1,11,2.8314512
1,5,8.846302
1,5,11.165678
1,11,1.3566165
1,4,2.481432
1,11,3.7180705
1,5,7.401528
1,5,12.242825
1,4,7.448165
1,4,12.021485
1,5,12.975103
1,11,3.7590342
1,11,1.2789223
1,4,7.442306
1,5,8.514944
1,5,10.374154
1,5,5.8352723
1,11,4.755043
1,5,16.181429
1,4,7.417759
1,5,12.974593
1,11,7.896202
1,4,6.986713
1,4,5.3205433
1,5,5.0464187
1,11,5.522887
1,4,3.3984702
1,11,6.1737432
1,5,7.522268
1,4,2.879952
1,11,2.5734274
1,11,7.0867586
1,7,13.236538
1,8,10.974886
1,8,19.016136
1,6,17.395363
1,8,15.370845
1,8,16.893122
1,8,11.804327
1,6,12.003725
1,8,20.64583
1,6,12.212208
1,6,11.781302
1,8,16.352463
1,8,11.693727
1,7,16.087036
1,6,15.298489
1,8,13.560611
1,8,14.699999
1,7,12.922051
1,8,15.225042
1,8,17.228388
1,8,11.56264
1,6,16.211065
1,7,10.942644
1,6,15.466639
1,8,16.020582
1,6,9.391674
1,6,13.62759
1,7,18.350739
1,6,9.715813
1,7,13.531555
1,7,17.83771
1,8,11.002668
1,8,23.268177
1,8,14.661604
1,8,12.83456
1,7,14.762484
1,6,15.3805275
1,8,13.726391
1,7,13.600502
1,7,15.55805
1,6,9.044966
1,7,17.066057
1,7,12.922497
1,6,13.220073
1,6,13.687697
1,8,15.064566
1,8,9.950596
1,6,16.457466
1,7,13.249771
1,8,10.041325
1,7,12.641242
1,7,16.471355
1,6,13.994192
1,6,15.41559
1,7,16.691847
1,8,17.815462
1,7,19.360174
1,6,11.043309
1,8,14.972987
1,8,15.775303
1,8,17.077503
1,8,17.603058
1,8,18.905533
1,6,14.088971
1,12,0.25771987
1,1,1.8696973
1,2,4.4926486
1,2,3.8574495
1,12,2.41234
1,2,1.819293
1,1,3.637399
1,1,2.237618
1,12,4.6250486
1,12,2.690072
1,12,3.5249066
1,1,3.6656163
1,2,5.093225
1,12,3.093748
1,12,5.1061316
1,1,2.8095353
1,2,2.1793654
1,2,3.4571078
1,2,3.191362
1,1,4.6129556
1,12,1.6855435
1,2,3.4457421
1,12,2.720311
1,12,3.7391887
1,12,1.7015262
1,12,4.54003
1,2,2.1010025
1,1,6.83279
1,1,2.4297369
1,2,2.8774104
1,2,2.652523
1,2,1.4141951
1,12,2.6645637
1,2,3.1883326
1,1,2.896107
1,1,0.21415329
1,1,2.303761
1,2,4.1847215
1,12,4.6592197
1,1,4.5154476
1,12,3.2777977
1,1,0.777689
1,12,3.226686
1,12,2.2497735
1,1,2.3972456
1,1,3.3878055
1,12,2.6565576
1,1,4.657815
1,12,6.154619
1,2,3.643422
1,12,4.5309577
1,2,3.1131153
1,12,3.7970014
1,2,2.6195533
1,2,3.3257732
1,1,2.765108
1,2,2.8902938
1,1,5.8910446
1,11,2.9251566
1,9,4.62399
1,9,7.039356
1,10,5.5058
1,9,10.173254
1,10,2.7161632
1,11,5.3503313
1,10,8.886179
1,9,7.7620134
1,11,4.1400375
1,11,0.1576612
1,11,5.4670324
1,10,5.5493937
1,11,4.88941
1,10,3.2932534
1,9,3.8395598
1,10,4.822064
