epoch,month,error
1,10,13.285721
1,11,11.504689
1,11,11.59427
1,9,16.972109
1,9,13.016893
1,9,17.554611
1,10,12.252702
1,9,16.208406
1,10,13.726865
1,11,13.596549
1,11,13.982701
1,10,15.020159
1,9,17.601084
1,10,12.120149
1,10,12.6199045
1,10,18.62569
1,10,13.029251
1,10,16.780956
1,10,10.301917
1,11,14.12745
1,11,10.715852
1,9,16.909771
1,11,8.472132
1,10,18.182196
1,11,9.672941
1,11,10.361737
1,10,12.058823
1,9,18.365856
1,11,9.746357
1,10,11.575696
1,9,19.324661
1,11,13.278828
1,11,12.87926
1,10,16.90973
1,11,11.528854
1,10,12.619721
1,10,16.397158
1,9,19.897232
1,10,11.695026
1,10,12.969008
1,9,14.848445
1,11,10.390189
1,11,10.074228
1,9,19.437511
1,10,12.963854
1,11,13.41307
1,9,16.022545
1,9,13.94081
1,10,12.221486
1,9,13.956991
1,10,11.972554
1,10,14.596433
1,10,14.390467
1,9,17.083658
1,9,14.602627
1,10,12.464717
1,10,17.031912
1,9,21.056812
1,10,17.459463
1,10,14.512657
1,10,13.073273
1,11,12.140322
1,11,10.478958
1,10,21.876116
1,9,17.605186
1,9,19.516348
1,9,18.131184
1,9,13.812237
1,5,10.299444
1,5,11.02099
1,5,11.881214
1,5,12.867203
1,5,8.745011
1,5,12.497578
1,11,9.214191
1,5,14.332499
1,5,12.048619
1,11,6.5489063
1,11,7.04341
1,11,5.662569
1,11,8.263398
1,5,11.691394
1,11,7.605053
1,4,9.817312
1,5,12.617953
1,4,11.506666
1,11,8.415209
1,11,7.0104303
1,5,10.394086
1,4,11.699024
1,11,9.175779
1,5,11.712765
1,4,12.11946
1,5,11.341561
1,4,10.222245
1,5,10.5891485
1,5,13.544803
1,11,7.896265
1,5,13.332615
1,11,10.08478
1,4,12.036536
1,11,8.36865
1,11,7.9192176
1,4,9.644065
1,11,8.707397
1,4,13.470872
1,4,14.520255
1,4,12.86559
1,11,9.09593
1,4,14.235085
1,4,12.117522
1,11,8.682853
1,4,10.409594
1,5,11.159021
1,5,11.669475
1,5,11.62662
1,11,9.210877
1,11,7.336686
1,5,14.2888975
1,11,8.2422695
1,11,8.994998
1,4,11.246231
1,4,11.934144
1,11,9.227997
1,4,9.884793
1,4,11.8428545
1,5,13.8476305
1,4,9.911476
1,5,8.299841
1,11,5.4376435
1,5,12.134159
1,4,10.113871
1,4,7.9972315
1,5,11.057508
1,5,8.29588
1,11,7.6561346
1,11,8.4585495
1,11,7.9716616
1,5,12.173103
1,8,16.358776
1,8,16.109228
1,6,13.11492
1,8,11.485919
1,8,17.02627
1,6,10.886423
1,8,17.170801
1,7,13.988762
1,8,12.95651
1,7,15.873122
1,7,13.700169
1,6,11.678933
1,7,16.272665
1,8,16.760693
1,7,13.059019
1,7,18.501087
1,6,15.305315
1,7,19.837534
1,6,13.466128
1,8,15.510777
1,8,10.607649
1,7,13.912757
1,6,8.800028
1,7,18.611015
1,6,13.510073
1,8,20.160837
1,6,18.19736
1,7,12.001993
1,6,17.181145
1,8,18.47311
1,6,11.07093
1,6,15.402363
1,7,19.410048
1,6,12.736291
1,7,15.7366
1,8,14.387955
1,7,15.334881
1,7,18.114706
1,8,12.250874
1,7,13.503981
1,8,24.147474
1,8,15.190248
1,7,11.573292
1,8,16.62229
1,8,15.898569
1,6,10.589321
1,7,16.0688
1,7,16.3618
1,6,11.129902
1,7,18.4099
1,8,14.913649
1,8,12.802103
1,7,14.790765
1,8,10.742585
1,6,16.987825
1,8,17.810946
1,7,20.837978
1,6,18.612032
1,7,19.129395
1,8,11.81282
1,6,18.113758
1,8,23.698116
1,6,16.99151
1,6,17.456734
1,6,14.729322
1,7,18.101463
1,7,19.31782
1,8,19.97323
1,7,21.049498
1,6,14.188666
1,8,15.124359
1,8,17.517895
1,8,18.302574
1,8,18.519648
1,8,20.962137
1,6,15.551045
1,12,1.2358308
1,1,3.450627
1,2,5.18732
1,2,4.527402
1,12,3.8304958
1,12,6.468465
1,12,7.676403
1,1,3.7265964
1,2,3.1091387
1,2,1.0915339
1,1,3.0541315
1,12,4.9477673
1,1,4.1728277
1,12,6.347028
1,1,5.7801785
1,2,6.4531093
1,1,5.934683
1,2,6.3304143
1,1,3.4153986
1,1,5.6617236
1,2,5.664342
1,2,5.994363
1,12,4.1378927
1,12,2.0614974
1,2,5.664224
1,2,5.7989874
1,2,2.3463063
1,2,4.958665
1,12,6.3889103
1,12,6.462984
1,1,4.953013
1,2,6.1643333
1,1,4.1662817
1,2,4.3005943
1,2,4.281516
1,2,4.168159
1,12,6.9410543
1,2,4.5395947
1,1,4.6414146
1,1,5.5431094
1,1,2.4420738
1,1,1.0417075
1,2,3.4701881
1,12,1.4061108
1,1,3.4276845
1,12,1.6509328
1,1,0.817415
1,12,2.8188376
1,12,1.4766121
1,1,2.2684617
1,1,2.5215006
1,12,1.6468391
1,1,1.2383296
1,12,6.2715178
1,12,8.581738
1,2,2.1189365
1,12,4.4141808
1,12,3.1123357
1,2,2.4057157
1,2,1.9118409
1,1,2.4872718
1,2,1.2717834
1,12,2.3737533
1,1,1.1719522
1,11,0.6408186
1,9,4.270485
1,11,6.3781652
1,11,1.4306798
1,10,4.5541015
1,9,8.235363
1,10,4.7719393
1,11,3.647038
1,10,10.758303
1,9,5.6931467
1,11,2.9325643
1,10,2.5049162
1,11,11.965614
1,10,1.3342228
1,11,1.5927169
1,10,3.46399
1,11,0.34450912
1,11,2.615938
1,10,5.193016
1,10,3.8367658
1,11,2.9920073
1,10,3.5963547
1,9,8.184816
1,9,5.784666
1,9,6.263815
1,9,4.8548107
1,11,0.6162164
1,11,3.475966
1,10,4.8624253
1,10,3.4855993
1,11,0.072987795
1,9,11.494453
1,11,0.54384446
1,9,2.157303
1,10,4.482933
1,9,6.718911
1,10,4.559903
1,11,2.6046534
1,9,5.2090473
1,10,6.995334
1,10,2.5646136
1,11,1.9239216
1,9,3.9171877
1,11,0.11821866
1,10,4.858603
1,10,2.7346563
1,9,5.7709527
1,11,6.71958
1,10,3.327612
1,11,2.0889568
1,9,3.962218
1,9,5.689682
1,11,2.5507884
1,9,7.9161997
1,10,10.632675
1,10,5.8433843
1,11,4.3580375
1,9,4.1189756
1,9,3.7847908
1,10,3.1920013
1,9,13.705763
1,10,2.787538
1,11,9.340878
1,10,4.97497
1,9,4.4762306
1,9,7.5860395
1,10,8.620939
1,9,8.288525
1,9,6.1591616
1,11,1.0949359
1,11,9.031309
1,11,2.0563247
1,11,2.8726919
1,5,5.045491
1,11,4.81886
1,4,4.071096
1,11,1.8669555
1,4,3.7039714
1,4,3.5599384
1,4,0.06899929
1,5,3.6319823
1,4,4.309082
1,5,4.6968427
1,5,3.2283747
1,5,4.11965
1,4,3.5175006
1,4,4.022519
1,11,1.6215976
1,4,0.5252769
1,4,2.5098307
1,4,1.539541
1,4,1.4515989
1,4,3.3872378
1,5,3.9654994
1,11,3.512277
1,4,3.840587
1,11,0.8710462
1,5,2.1608126
1,11,2.5410666
1,11,0.83745
1,5,2.6190906
1,4,0.9803009
1,5,4.389072
1,4,0.81374407
1,5,4.7315197
1,11,2.520381
1,4,0.17938781
1,11,0.5535939
1,11,1.5087667
1,4,2.331738
1,11,0.9524348
1,5,2.9716558
1,5,3.9540114
1,11,0.03963685
1,4,2.526108
1,5,0.60386205
1,11,5.496061
1,4,3.8615468
1,5,2.2778294
1,4,3.5173807
1,4,0.41610265
1,11,0.37200546
1,4,4.3454523
1,11,1.2419748
1,5,5.5384083
1,11,2.557346
1,4,1.7630097
1,11,2.156049
1,11,3.6777475
1,4,0.23194622
1,5,4.674951
1,5,2.953032
1,11,2.6983495
1,5,3.4986627
1,4,9.04523
1,4,2.0169182
1,4,1.9990933
1,11,2.9090621
1,11,0.2289996
1,5,4.038002
1,5,4.7478724
1,5,3.092109
1,4,0.7083323
1,5,6.6905603
1,4,4.208832
1,11,2.5224445
1,11,1.1801105
1,8,5.035669
1,7,5.451404
1,8,9.588142
1,7,8.656672
1,7,4.237979
1,8,3.9419637
1,7,3.8311386
1,6,5.1850057
1,8,2.672006
1,7,6.631455
1,6,5.7035394
1,7,5.6954775
1,7,11.827252
1,7,10.667011
1,8,9.184011
1,6,5.2603965
1,8,2.2581456
1,6,3.7127628
1,8,8.538271
1,8,7.5949125
1,7,6.322958
1,6,5.987398
1,8,10.287161
1,6,3.7735527
1,8,6.3719563
1,7,10.569802
1,6,4.732991
1,8,4.5241985
1,7,2.6313167
1,8,9.065144
1,7,2.590247
1,8,12.37153
1,7,4.7281656
1,7,6.259733
1,7,5.6742554
1,8,9.863226
1,7,5.0564632
1,6,5.4046555
1,7,6.0514684
1,7,4.7772484
1,8,1.7087823
1,6,7.1552134
1,7,8.308422
1,8,6.7994337
1,6,9.099698
1,8,2.240019
1,8,12.273477
1,6,3.8960123
1,6,4.9079676
1,6,5.0503473
1,6,0.56459713
1,8,5.619195
1,6,1.9704132
1,6,5.8097005
1,7,8.724218
1,7,5.6638975
1,7,5.4974174
1,7,5.54788
1,8,7.6955113
1,8,5.48083
1,6,0.8105869
1,6,5.1871605
1,8,5.0924883
1,8,6.761371
1,7,13.56917
1,6,7.4553337
1,6,7.517242
1,8,9.8457365
1,7,13.508689
1,7,8.650031
1,7,5.669152
1,6,11.522213
1,6,5.8970985
1,7,2.3682148
1,7,5.6631184
1,6,6.211899
